"","source","type","gene_id","gene_version","gene_name","gene_type","gene_search","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj","file"
"7734","HAVANA","gene","ENSG00000141759",15,"TXNL4A","protein_coding","TXNL4A; ENSG00000141759",0.00232761755032466,0.341645988545581,1.55883943261881,-16241.4101330068,4.01199999999972,0.397941955118842,0.343986031614957,0.121237251517733,0.00676684928458051,-16244.9966654938,7.17306497398749,1764,0.0276941941011652,0.0350730326655347,"nnSVG_V13Y10-023.csv"
"7735","HAVANA","gene","ENSG00000099804",9,"CDC34","protein_coding","CDC34; ENSG00000099804",0.00132268595843355,0.17859716273698,0.0111296373135639,-10294.9501465464,4.29299999999967,0.206436052686824,0.179935036734758,0.176174409834969,0.00735152885034227,-10299.8732144279,9.84613576311676,1619,0.00727677229210666,0.0100409569490836,"nnSVG_V13Y10-023.csv"
"7736","HAVANA","gene","ENSG00000172270",19,"BSG","protein_coding","BSG; ENSG00000172270",0.0114860578864167,0.599538484795824,2.9338268002158,-21491.2474358586,3.4369999999999,0.91242053463885,0.611057441918983,0.117460122525493,0.0187980303311481,-21516.5718584111,50.6488451051046,753,1.00401909008951e-11,2.9787233031341e-11,"nnSVG_V13Y10-023.csv"
"7737","HAVANA","gene","ENSG00000099822",3,"HCN2","protein_coding","HCN2; ENSG00000099822",0.00244986794842879,0.176029050817589,4.65034604736971,-10212.5179067278,3.73500000000058,0.204716453885396,0.178487590506916,0.241779006051393,0.0137263715253705,-10225.7726047047,26.5093959539481,1084,1.75209564157175e-06,3.61086869305469e-06,"nnSVG_V13Y10-023.csv"
"7738","HAVANA","gene","ENSG00000099864",18,"PALM","protein_coding","PALM; ENSG00000099864",0.00241354569768993,0.307214316549529,0.26913541130304,-15274.9043367277,4.59500000000025,0.351759772286032,0.309646502158317,0.139663072359421,0.0077949887331614,-15280.1170732786,10.4254731018918,1595,0.00544674797115086,0.00762886204862132,"nnSVG_V13Y10-023.csv"
"7739","HAVANA","gene","ENSG00000099817",12,"POLR2E","protein_coding","POLR2E; ENSG00000099817",0.0034334914946824,0.295844867290934,1.13370176407029,-14957.6177662875,4.29300000000057,0.354471801313548,0.29929083279975,0.165305116403794,0.0114725685766739,-14968.0414500068,20.8473674386405,1211,2.97201967112137e-05,5.48265230824537e-05,"nnSVG_V13Y10-023.csv"
"7740","HAVANA","gene","ENSG00000167468",17,"GPX4","protein_coding","GPX4; ENSG00000167468",0.0180841283937957,0.677325550936656,0.000805999353744595,-22653.0286163431,4.02300000000014,1.11208875123694,0.695565142445533,0.120923119692129,0.0260049995438764,-22704.9788075772,103.900382468317,427,0,0,"nnSVG_V13Y10-023.csv"
"7741","HAVANA","gene","ENSG00000099624",8,"ATP5F1D","protein_coding","ATP5F1D; ENSG00000099624",0.0225400195052449,0.569279116821924,0.240355203883564,-21124.6809297313,4.02700000000004,0.859222342819766,0.59179874173614,0.174731651639482,0.0380859930368733,-21222.7644234325,196.166987402452,242,0,0,"nnSVG_V13Y10-023.csv"
"7742","HAVANA","gene","ENSG00000099622",14,"CIRBP","protein_coding","CIRBP; ENSG00000099622",0.00753623955154039,0.527237550600031,2.08202892164122e-06,-20277.4996485722,4.03799999999956,0.666936518114068,0.534817335213992,0.130164588430997,0.0140923876418932,-20293.9256146398,32.8519321352578,949,7.35010556862647e-08,1.73025667442693e-07,"nnSVG_V13Y10-023.csv"
"7743","HAVANA","gene","ENSG00000115286",20,"NDUFS7","protein_coding","NDUFS7; ENSG00000115286",0.00334240863698004,0.349906345081976,1.53113101211958,-16482.0851139803,4.30000000000018,0.418331528041534,0.353268777010762,0.13820036037505,0.0094619120429771,-16489.2963927376,14.4225575145683,1434,0.000738212556950946,0.00115004661940615,"nnSVG_V13Y10-023.csv"
"7744","HAVANA","gene","ENSG00000115268",9,"RPS15","protein_coding","RPS15; ENSG00000115268",0.027617765886624,0.805867843406335,5.86325928086679,-24299.1221970451,4.31600000000071,1.61170934128191,0.833680704029337,0.103111605446168,0.0331352642189611,-24366.717555425,135.190716759702,347,0,0,"nnSVG_V13Y10-023.csv"
"7745","HAVANA","gene","ENSG00000127540",12,"UQCR11","protein_coding","UQCR11; ENSG00000127540",0.0105922350382712,0.733391952308491,0.00486249235570556,-23306.3862068548,4.01699999999983,1.30855739520054,0.744010862550734,0.0786504167803586,0.0142371776422371,-23322.7067477822,32.6410818547592,954,8.16731176023211e-08,1.91255497613821e-07,"nnSVG_V13Y10-023.csv"
"7746","HAVANA","gene","ENSG00000129968",15,"ABHD17A","protein_coding","ABHD17A; ENSG00000129968",0.00237455942476009,0.31409995529343,2.43860116716105,-15476.2651345404,4.58199999999943,0.352730271935394,0.316493393113959,0.138149331613743,0.00750316159541175,-15480.7728868462,9.01550461146326,1651,0.0110232091553552,0.0149157172944055,"nnSVG_V13Y10-023.csv"
"7747","HAVANA","gene","ENSG00000133243",10,"BTBD2","protein_coding","BTBD2; ENSG00000133243",0.00300620906794998,0.257347508673106,0.0056993139712358,-13678.7672388491,4.88599999999951,0.302446790060389,0.26036196461975,0.181284473934302,0.0115466339180142,-13689.6395448576,21.7446120170498,1193,1.89765603054726e-05,3.55353191302814e-05,"nnSVG_V13Y10-023.csv"
"7748","HAVANA","gene","ENSG00000065000",18,"AP3D1","protein_coding","AP3D1; ENSG00000065000",0.0011824592512177,0.192585242323961,0.0105171328504623,-10976.6376402903,4.02599999999984,0.222804348630862,0.193780579253325,0.154336777716213,0.00610245795148127,-10979.9844542706,6.69362796054338,1791,0.0351963118001805,0.0439020438646584,"nnSVG_V13Y10-023.csv"
"7749","HAVANA","gene","ENSG00000104904",12,"OAZ1","protein_coding","OAZ1; ENSG00000104904",0.0282545550733097,0.665785097867853,0.522003163478096,-22575.1280316736,4.03099999999995,1.15767377732677,0.693889644728564,0.145197132742813,0.0407102893236346,-22682.8523427279,215.448622108597,219,0,0,"nnSVG_V13Y10-023.csv"
"7750","HAVANA","gene","ENSG00000099860",9,"GADD45B","protein_coding","GADD45B; ENSG00000099860",0.00512511554466609,0.214296726871581,2.27417520219947,-12081.9685103561,4.02800000000025,0.190144952205529,0.219493923033868,0.376501776567828,0.0233573626409701,-12123.1093782488,82.2817357855529,517,0,0,"nnSVG_V13Y10-023.csv"
"7751","HAVANA","gene","ENSG00000176490",5,"DIRAS1","protein_coding","DIRAS1; ENSG00000176490",0.00825785377304569,0.248434875514053,7.24859961618299,-13499.6610947784,4.02399999999943,0.323200016982209,0.256697525737381,0.281165622405388,0.0321701896114466,-13559.5966463778,119.87110319882,384,0,0,"nnSVG_V13Y10-023.csv"
"7752","HAVANA","gene","ENSG00000104964",14,"TLE5","protein_coding","TLE5; ENSG00000104964",0.00963714458494158,0.622810639487729,1.28328422143193,-21814.7594003852,4.33200000000033,0.987038340090399,0.632503815885199,0.0994581014622805,0.0152378501872247,-21833.048858811,36.5789168515184,908,1.1402212396483e-08,2.80534608961927e-08,"nnSVG_V13Y10-023.csv"
"7753","HAVANA","gene","ENSG00000161082",13,"CELF5","protein_coding","CELF5; ENSG00000161082",0.00139041111369248,0.140778649382828,0.000490463546492388,-8130.98765365417,4.32200000000012,0.168295367515173,0.142179498725976,0.22156413079922,0.00977998383640234,-8139.22760234609,16.479897383846,1359,0.000263897789195444,0.000433809905123342,"nnSVG_V13Y10-023.csv"
"7754","HAVANA","gene","ENSG00000186111",9,"PIP5K1C","protein_coding","PIP5K1C; ENSG00000186111",0.00321597297930487,0.220371475150499,1.7591298379216,-12277.2560923655,4.30900000000111,0.270132479872519,0.223600870658763,0.209932360983332,0.0143835130558753,-12293.1870708135,31.8619568961476,972,1.20576859607979e-07,2.77128296671014e-07,"nnSVG_V13Y10-023.csv"
"7755","HAVANA","gene","ENSG00000167654",18,"ATCAY","protein_coding","ATCAY; ENSG00000167654",0.00598545921651165,0.263022027792857,4.33598896466495e-05,-13951.9275071093,4.60900000000038,0.331927489830648,0.268998643338051,0.233080272061815,0.0222501584734822,-13989.0356069254,74.2161996322393,560,1.11022302462516e-16,4.38980218940283e-16,"nnSVG_V13Y10-023.csv"
"7756","HAVANA","gene","ENSG00000167658",16,"EEF2","protein_coding","EEF2; ENSG00000167658",0.00787219784778386,0.641703889470769,0.396962603214146,-22065.9086064865,4.33400000000074,1.01448720210764,0.649636660603856,0.0874583797787764,0.012118977286064,-22078.2554387482,24.6936645235619,1126,4.34349053757277e-06,8.61754694577049e-06,"nnSVG_V13Y10-023.csv"
"7757","HAVANA","gene","ENSG00000178951",9,"ZBTB7A","protein_coding","ZBTB7A; ENSG00000178951",0.00213925928541825,0.178784918996261,0.00467383479365414,-10339.0741584643,4.90800000000127,0.205970207146551,0.180929232561637,0.224557366823892,0.0118240652285161,-10350.4255880918,22.7028592550232,1163,1.1752675660448e-05,2.25756469694247e-05,"nnSVG_V13Y10-023.csv"
"7758","HAVANA","gene","ENSG00000126934",13,"MAP2K2","protein_coding","MAP2K2; ENSG00000126934",0.00347837942199922,0.284645990415932,0.391654851550669,-14607.7882616891,4.32999999999993,0.343538473599668,0.288132341509075,0.171677387142618,0.0120724929444732,-14619.4481400409,23.3197567036077,1149,8.63334650891279e-06,1.6785810357625e-05,"nnSVG_V13Y10-023.csv"
"7759","HAVANA","gene","ENSG00000167671",12,"UBXN6","protein_coding","UBXN6; ENSG00000167671",0.00310240329337044,0.288782226185428,6.2048704113469,-14730.8587087788,4.02800000000025,0.348960427831639,0.29190660607047,0.159614721946187,0.0106288683268805,-14738.8452221785,15.9730267995365,1383,0.000340017524250835,0.000549240165709592,"nnSVG_V13Y10-023.csv"
"7760","HAVANA","gene","ENSG00000167680",16,"SEMA6B","protein_coding","SEMA6B; ENSG00000167680",0.00471241341086808,0.203189352619813,30.2646782088088,-11607.7669332721,4.01699999999983,0.242550981349662,0.207920493593107,0.283020996352236,0.0226665386294633,-11626.1378845819,36.7419026194584,906,1.05098669767045e-08,2.59150583067968e-08,"nnSVG_V13Y10-023.csv"
"7761","HAVANA","gene","ENSG00000160633",13,"SAFB","protein_coding","SAFB; ENSG00000160633",0.00134922158483527,0.162994280559473,6.30155763578413,-9464.10320311204,4.32500000000073,0.173058247061275,0.16435534831014,0.212250801966409,0.00820976532221233,-9468.98428301993,9.76215981577843,1622,0.00758881438042336,0.0104521648124943,"nnSVG_V13Y10-023.csv"
"7762","HAVANA","gene","ENSG00000130255",13,"RPL36","protein_coding","RPL36; ENSG00000130255",0.01613596803095,0.771880139904111,3.98411973411713,-23821.6001492783,4.30600000000049,1.50960232863485,0.787951698999187,0.0841462866219314,0.0204766982152601,-23849.1501760168,55.1000534768391,710,1.08435482815139e-12,3.41189955787353e-12,"nnSVG_V13Y10-023.csv"
"7763","HAVANA","gene","ENSG00000174917",8,"MICOS13","protein_coding","MICOS13; ENSG00000174917",0.00465071923224634,0.387176518853237,6.66080072886889e-05,-17428.5181557721,4.61200000000099,0.473139888951487,0.391833769023138,0.144135346734021,0.0118693107068573,-17439.8527233874,22.6691352306516,1164,1.19525296555789e-05,2.2939820661996e-05,"nnSVG_V13Y10-023.csv"
"7764","HAVANA","gene","ENSG00000167733",13,"HSD11B1L","protein_coding","HSD11B1L; ENSG00000167733",0.00366869165087143,0.205950612581308,0.00781521837625859,-11676.9963498945,5.42699999999968,0.245868302433148,0.209611728666546,0.246350281558672,0.0175016879495406,-11700.4618299579,46.9309601268105,788,6.44275743866274e-11,1.82653808603713e-10,"nnSVG_V13Y10-023.csv"
"7765","HAVANA","gene","ENSG00000174886",13,"NDUFA11","protein_coding","NDUFA11; ENSG00000174886",0.00786757776892296,0.476655282222967,6.24374795724865,-19370.8725631427,4.32100000000173,0.628225083095955,0.484534557246287,0.141190426393749,0.0162377844650191,-19388.0675521211,34.3899779566345,934,3.40652178687506e-08,8.14793326753628e-08,"nnSVG_V13Y10-023.csv"
"7766","HAVANA","gene","ENSG00000104833",12,"TUBB4A","protein_coding","TUBB4A; ENSG00000104833",0.0216822370196674,0.614550081783049,0.129816963875557,-21805.9152342781,4.34200000000055,0.943037500612956,0.636390034417226,0.156143201838493,0.0340791191816061,-21889.2461890967,166.661909637107,286,0,0,"nnSVG_V13Y10-023.csv"
"7767","HAVANA","gene","ENSG00000229833",10,"PET100","protein_coding","PET100; ENSG00000229833",0.00242630238387006,0.349871545216747,0.00208049703470419,-16460.449296706,4.04000000000087,0.428160667380033,0.352309479151314,0.115044455718109,0.00688707694467849,-16464.3492417808,7.79989014965395,1719,0.0202430232668261,0.0263076870145955,"nnSVG_V13Y10-023.csv"
"7768","HAVANA","gene","ENSG00000181029",9,"TRAPPC5","protein_coding","TRAPPC5; ENSG00000181029",0.00665405288589088,0.391716420712916,0.00782778623208668,-17569.8759712592,4.31099999999969,0.504036394180254,0.398383909611955,0.161838270303631,0.0167031778881085,-17591.9516774714,44.1514124243768,812,2.58608356951129e-10,7.1149146481382e-10,"nnSVG_V13Y10-023.csv"
"7769","HAVANA","gene","ENSG00000183248",12,"PRR36","protein_coding","PRR36; ENSG00000183248",0.00267800226008201,0.188364731119211,2.62473969718515e-08,-10833.9197429991,4.31100000000151,0.228587788170241,0.191049738742964,0.226387500324354,0.0140178179651835,-10849.7737320555,31.7079781127322,975,1.30226700312264e-07,2.98386101023177e-07,"nnSVG_V13Y10-023.csv"
"7770","HAVANA","gene","ENSG00000260001",6,"TGFBR3L","protein_coding","TGFBR3L; ENSG00000260001",0.00308943283917107,0.245927274792547,0.0198229785812189,-13268.6898614908,4.31000000000131,0.299801507895449,0.249043958930722,0.185398222661929,0.0124065283351998,-13281.893464361,26.4072057402554,1089,1.84394571844937e-06,3.78271325529467e-06,"nnSVG_V13Y10-023.csv"
"7771","HAVANA","gene","ENSG00000178531",6,"CTXN1","protein_coding","CTXN1; ENSG00000178531",0.0240972352676253,0.556292086602315,6.99312333921399e-09,-20928.8307714307,3.74799999999959,0.837597520050452,0.58033089319018,0.185331066995585,0.0415190878942899,-21043.2362712944,228.810999727437,204,0,0,"nnSVG_V13Y10-023.csv"
"7772","HAVANA","gene","ENSG00000267855",6,"NDUFA7","protein_coding","NDUFA7; ENSG00000267855",0.00417678197389676,0.295622669311515,3.28392361184643e-06,-14968.2868957735,4.30299999999988,0.360843837725075,0.299806563271396,0.179102484279569,0.0139319200084873,-14983.8371133204,31.1004350937801,989,1.76451895095298e-07,3.9857789043771e-07,"nnSVG_V13Y10-023.csv"
"7773","HAVANA","gene","ENSG00000233927",5,"RPS28","protein_coding","RPS28; ENSG00000233927",0.0336963219070532,0.774036583178496,0.374042180143399,-23961.6271645023,4.29600000000028,1.8285630256694,0.807698990562818,0.100387887500794,0.0417171588465675,-24076.2434587381,229.232588471627,203,0,0,"nnSVG_V13Y10-023.csv"
"7774","HAVANA","gene","ENSG00000185236",12,"RAB11B","protein_coding","RAB11B; ENSG00000185236",0.00148723541206152,0.229586480564954,0.306474474746795,-12591.7372700056,4.17500000000018,0.264575514162572,0.231082760828542,0.14576062105797,0.00643619463933083,-12595.1499879628,6.82543591439025,1781,0.0329515177395823,0.0413327853061352,"nnSVG_V13Y10-023.csv"
"7775","HAVANA","gene","ENSG00000198258",10,"UBL5","protein_coding","UBL5; ENSG00000198258",0.00733477807865932,0.597931723216706,0.000886986290238508,-21417.5590807854,4.59100000000035,0.85678295552008,0.605302956692492,0.0999591768088832,0.0121182620597072,-21429.7638389306,24.4095162903905,1130,5.00657682334094e-06,9.89795807375544e-06,"nnSVG_V13Y10-023.csv"
"7776","HAVANA","gene","ENSG00000127445",13,"PIN1","protein_coding","PIN1; ENSG00000127445",0.0311472111035409,0.550877862280674,0.00139554603682538,-20891.4628394367,4.29100000000017,0.815702996669018,0.58197797798564,0.216360275307557,0.0535152393391472,-21069.2382918361,355.550904798874,129,0,0,"nnSVG_V13Y10-023.csv"
"7777","HAVANA","gene","ENSG00000105376",5,"ICAM5","protein_coding","ICAM5; ENSG00000105376",0.00282031042837104,0.17141030913511,0.00919923755128607,-9983.81274512348,4.30400000000009,0.206808393704149,0.17422943862772,0.256791293670382,0.0161872260767773,-10004.2448118993,40.8641335515931,850,1.33803090829332e-09,3.51556982585085e-09,"nnSVG_V13Y10-023.csv"
"7778","HAVANA","gene","ENSG00000267673",6,"FDX2","protein_coding","FDX2; ENSG00000267673",0.00141533770263709,0.197694899690522,2.36682756464613,-11225.3831098196,4.33700000000044,0.225289124886838,0.1991227453561,0.166989748205439,0.00710831206454943,-11229.4846260372,8.20303243517992,1703,0.0165475666597727,0.0217071426411816,"nnSVG_V13Y10-023.csv"
"7779","HAVANA","gene","ENSG00000105401",9,"CDC37","protein_coding","CDC37; ENSG00000105401",0.00325126915595684,0.270127727017534,0.000837218433083576,-14126.0035112005,4.58999999999924,0.325780364299569,0.273390443290683,0.175025592856543,0.0118929003378648,-14137.6132618561,23.2195013112432,1150,9.07714669273751e-06,1.76333440970223e-05,"nnSVG_V13Y10-023.csv"
"7780","HAVANA","gene","ENSG00000129355",7,"CDKN2D","protein_coding","CDKN2D; ENSG00000129355",0.00410810818158807,0.282037570327474,0.00109824139784252,-14539.715107764,4.04899999999998,0.350823109143556,0.286115067412696,0.182697558094428,0.0143567018135413,-14554.989660857,30.5491061859611,1001,2.32458739368724e-07,5.18794029720009e-07,"nnSVG_V13Y10-023.csv"
"7781","HAVANA","gene","ENSG00000129351",17,"ILF3","protein_coding","ILF3; ENSG00000129351",0.00103023235746635,0.171303538870161,0.0121143785504888,-9901.26691113137,4.03600000000006,0.183947230247625,0.172345637529656,0.174491525748254,0.00597812228054573,-9904.50824934244,6.48267642215433,1801,0.0391115205926291,0.0485147901187859,"nnSVG_V13Y10-023.csv"
"7782","HAVANA","gene","ENSG00000105520",10,"PLPPR2","protein_coding","PLPPR2; ENSG00000105520",0.00260798968666506,0.203583148012628,0.0993847185305957,-11536.8723495052,4.29899999999998,0.238887446379988,0.206192450191881,0.21377632494987,0.0126484082476354,-11549.5692747609,25.3938505112783,1109,3.0605214267343e-06,6.16519825728081e-06,"nnSVG_V13Y10-023.csv"
"7783","HAVANA","gene","ENSG00000130175",9,"PRKCSH","protein_coding","PRKCSH; ENSG00000130175",0.00160571086419653,0.204075656166526,1.62074453977937,-11522.3543763845,4.59000000000015,0.207035834127131,0.205692975528491,0.193547761360568,0.00780678817618266,-11527.3182687293,9.92778468952019,1613,0.00698568415497214,0.00967515090031479,"nnSVG_V13Y10-023.csv"
"7784","HAVANA","gene","ENSG00000196361",10,"ELAVL3","protein_coding","ELAVL3; ENSG00000196361",0.00424805615254788,0.240617191158019,0.100126237904205,-13103.3199928045,4.3090000000002,0.289268561195726,0.244862279471304,0.2253169630606,0.0173485465953443,-13126.537115519,46.4342454290563,790,8.2590823069495e-11,2.33554302199053e-10,"nnSVG_V13Y10-023.csv"
"7785","HAVANA","gene","ENSG00000105576",15,"TNPO2","protein_coding","TNPO2; ENSG00000105576",0.00223020938735336,0.232392678249716,0.000101838178832792,-12727.4979548917,4.60300000000007,0.258269493525127,0.234631098245432,0.182851997453258,0.00950550651649635,-12734.9562271661,14.9165445489052,1416,0.000576651607033352,0.000909773792452336,"nnSVG_V13Y10-023.csv"
"7786","HAVANA","gene","ENSG00000198356",11,"GET3","protein_coding","GET3; ENSG00000198356",0.0019382188728049,0.159741970889628,2.26510137296524,-9307.868790861,4.33100000000013,0.183857064774155,0.16168643166641,0.239453443343386,0.0119879799476538,-9318.77946763508,21.8213535481518,1192,1.8262207926778e-05,3.42263192184749e-05,"nnSVG_V13Y10-023.csv"
"7787","HAVANA","gene","ENSG00000171223",6,"JUNB","protein_coding","JUNB; ENSG00000171223",0.00716387405185594,0.222440119652996,0.000300086795391269,-12466.7720803425,3.75,0.219696855245648,0.229627490779745,0.385256638112336,0.031200999321749,-12537.1898300481,140.835499411289,335,0,0,"nnSVG_V13Y10-023.csv"
"7788","HAVANA","gene","ENSG00000167815",12,"PRDX2","protein_coding","PRDX2; ENSG00000167815",0.0153975434337679,0.555101733219067,3.24662899679808,-20838.0659387337,4.02400000000034,0.806865817393364,0.570512461277044,0.15378869150588,0.0269895932631265,-20886.6877908195,97.243704171502,445,0,0,"nnSVG_V13Y10-023.csv"
"7789","HAVANA","gene","ENSG00000105613",10,"MAST1","protein_coding","MAST1; ENSG00000105613",0.00202436279574574,0.17453421494336,0.00505699174717588,-10115.6448683522,4.91499999999996,0.209153985757258,0.176567805399912,0.215118632488762,0.0114656723092608,-10126.558564796,21.8273928875315,1191,1.82071452683452e-05,3.41517737443184e-05,"nnSVG_V13Y10-023.csv"
"7790","HAVANA","gene","ENSG00000179262",10,"RAD23A","protein_coding","RAD23A; ENSG00000179262",0.00155394502131364,0.229806882218979,0.00409698623803838,-12602.7812304418,4.32600000000002,0.259149438919402,0.231376166374554,0.15211342735777,0.00671654333125158,-12606.7914522481,8.02044361276057,1713,0.0181293735800724,0.0236433278329724,"nnSVG_V13Y10-023.csv"
"7791","HAVANA","gene","ENSG00000179271",3,"GADD45GIP1","protein_coding","GADD45GIP1; ENSG00000179271",0.00725110500105629,0.357074132224301,1.6497889997478,-16743.2444696557,4.31700000000001,0.443813363313281,0.364346371938578,0.191867634936277,0.0199028347755416,-16772.5665232148,58.6441071182635,677,1.84297022087776e-13,6.08152950286694e-13,"nnSVG_V13Y10-023.csv"
"7792","HAVANA","gene","ENSG00000008441",16,"NFIX","protein_coding","NFIX; ENSG00000008441",0.00228245805349815,0.226953126014364,0.000918813905897271,-12513.6697659045,4.03999999999996,0.246045850260704,0.229240661180625,0.194171442818208,0.00995682264068765,-12521.7214695493,16.1034072897455,1378,0.000318558748945819,0.000516444299814919,"nnSVG_V13Y10-023.csv"
"7793","HAVANA","gene","ENSG00000141837",20,"CACNA1A","protein_coding","CACNA1A; ENSG00000141837",0.00156903442631043,0.132158389440995,17.3653046613377,-7570.48625754217,3.46900000000005,0.156622463170976,0.133740195787078,0.252907778332641,0.0117330789821192,-7577.82843974983,14.6843644153141,1421,0.000647635702203164,0.00101816900684157,"nnSVG_V13Y10-023.csv"
"7794","HAVANA","gene","ENSG00000104979",9,"C19orf53","protein_coding","C19orf53; ENSG00000104979",0.00231039257503091,0.319321836855839,0.306845642135512,-15624.6419524286,4.32600000000002,0.380857100045193,0.321659052762725,0.126206241639092,0.00718333662991162,-15629.3059839502,9.32806304318729,1636,0.00942837498083904,0.0128746880850822,"nnSVG_V13Y10-023.csv"
"7795","HAVANA","gene","ENSG00000072062",14,"PRKACA","protein_coding","PRKACA; ENSG00000072062",0.00244790676566503,0.206186369270474,0.00248557045644041,-11646.65318304,4.33199999999943,0.240974629388089,0.208636514014161,0.205317569863775,0.0117330038581053,-11657.6780373176,22.0497085552379,1186,1.62917082220382e-05,3.06877539359471e-05,"nnSVG_V13Y10-023.csv"
"7796","HAVANA","gene","ENSG00000072071",16,"ADGRL1","protein_coding","ADGRL1; ENSG00000072071",0.00450893647342854,0.222890779126285,5.5287534731706,-12422.2982214864,4.30999999999949,0.275204075924657,0.227403119139752,0.243995713374529,0.0198282414801499,-12447.8843948891,51.1723468054042,746,7.72792940750833e-12,2.3142351603718e-11,"nnSVG_V13Y10-023.csv"
"7797","HAVANA","gene","ENSG00000132002",8,"DNAJB1","protein_coding","DNAJB1; ENSG00000132002",0.0213318114671109,0.226551329861351,3.99924192936381e-06,-12848.522383914,3.48199999999997,0.215039829912732,0.246715471152659,0.679195751231425,0.0860559187397289,-13195.7110665577,694.377365287462,48,0,0,"nnSVG_V13Y10-023.csv"
"7798","HAVANA","gene","ENSG00000099797",15,"TECR","protein_coding","TECR; ENSG00000099797",0.00618403633157333,0.317922171796846,78.8329551443923,-15694.3783407989,5.46399999999994,0.369183366852422,0.324126914960923,0.213007007004271,0.0190802773179928,-15699.426776554,10.0968715101772,1608,0.00641936705895318,0.00891844901100834,"nnSVG_V13Y10-023.csv"
"7799","HAVANA","gene","ENSG00000099795",7,"NDUFB7","protein_coding","NDUFB7; ENSG00000099795",0.00626621438424715,0.448788367208759,0.0317777404232753,-18797.2012273296,4.29499999999916,0.579376331247848,0.45509505588922,0.13662868084273,0.0137702478729278,-18812.9874769877,31.5724993161712,980,1.39353821704269e-07,3.17669834374833e-07,"nnSVG_V13Y10-023.csv"
"7800","HAVANA","gene","ENSG00000011243",18,"AKAP8L","protein_coding","AKAP8L; ENSG00000011243",0.00164956109082484,0.160533510064144,1.2836306201945,-9339.0870893028,4.29899999999998,0.175420134893326,0.16219475218705,0.231528661690246,0.0101709819593233,-9347.5776237341,16.9810688625912,1334,0.000205403456741471,0.000343981501019825,"nnSVG_V13Y10-023.csv"
"7801","HAVANA","gene","ENSG00000072958",8,"AP1M1","protein_coding","AP1M1; ENSG00000072958",0.00210392093027071,0.186153824409793,2.75635071225359,-10705.6871939905,4.58100000000013,0.225116765988153,0.188266557684791,0.203754339017233,0.0111757469870376,-10715.1380567475,18.9017255141225,1269,7.86217045715132e-05,0.000138408895203121,"nnSVG_V13Y10-023.csv"
"7802","HAVANA","gene","ENSG00000105393",16,"BABAM1","protein_coding","BABAM1; ENSG00000105393",0.00198711399700731,0.196261927636206,0.0011239949975275,-11181.1847625439,4.02700000000004,0.234669798748094,0.198255095347545,0.189956513719754,0.0100233220833609,-11189.4206524649,16.4717798420825,1360,0.000264971066477937,0.000435253943023317,"nnSVG_V13Y10-023.csv"
"7803","HAVANA","gene","ENSG00000127220",6,"ABHD8","protein_coding","ABHD8; ENSG00000127220",0.00437507025834835,0.228558080837604,7.07948415959175e-06,-12641.1021133385,4.57999999999993,0.28020921172255,0.23292097702553,0.236053316987907,0.0187825143727443,-12667.8425175783,53.480808479675,722,2.43660647214483e-12,7.53930589857556e-12,"nnSVG_V13Y10-023.csv"
"7804","HAVANA","gene","ENSG00000130477",15,"UNC13A","protein_coding","UNC13A; ENSG00000130477",0.00434823881754491,0.232371089218087,0.000392055834550197,-12790.153746929,4.86799999999948,0.289440864771704,0.23669348548002,0.227822622772922,0.0183687527910285,-12815.2469359476,50.1863780370659,759,1.26522126109307e-11,3.72398458139912e-11,"nnSVG_V13Y10-023.csv"
"7805","HAVANA","gene","ENSG00000130479",11,"MAP1S","protein_coding","MAP1S; ENSG00000130479",0.00405757595485493,0.196351906026664,0.000257001030140849,-11257.2224681395,4.60199999999986,0.238528654650021,0.200418819442945,0.267050115690917,0.0202464270389617,-11289.0072112506,63.5694862222736,630,1.56541446472147e-14,5.55100938759963e-14,"nnSVG_V13Y10-023.csv"
"7806","HAVANA","gene","ENSG00000105640",13,"RPL18A","protein_coding","RPL18A; ENSG00000105640",0.00920250998095629,0.707789714028115,0.00345927575923628,-22970.2831469079,4.01900000000023,1.03770959945224,0.71705161825858,0.0924436988968815,0.0128348811504542,-22984.0960914686,27.6258891213947,1056,1.00256929225218e-06,2.12096571864712e-06,"nnSVG_V13Y10-023.csv"
"7807","HAVANA","gene","ENSG00000007080",11,"CCDC124","protein_coding","CCDC124; ENSG00000007080",0.00176244602497547,0.21351029462549,14.3265880221164,-11941.6997020548,3.73099999999977,0.241086152605794,0.215279605675009,0.174134830090813,0.00818703761400579,-11945.2445219589,7.08963980817498,1769,0.0288738220987972,0.0364636057482832,"nnSVG_V13Y10-023.csv"
"7808","HAVANA","gene","ENSG00000099308",10,"MAST3","protein_coding","MAST3; ENSG00000099308",0.0127970692169091,0.458283836535791,4.80979992383037e-07,-19075.6740972496,4.01500000000033,0.612152916124821,0.471064311727438,0.184797178800898,0.0271653320281826,-19129.4005364188,107.452878338394,423,0,0,"nnSVG_V13Y10-023.csv"
